"1",1
"2",2
"3",1
"4",1
"5",3
"6",4
"7",4
"8",4
"9",1
"10",3
"11",1
"12",4
"13",2
"14",3
"16",3
"17",3
"18",4
"20",1
"21",1
"22",1
"23",1
"24",4
"25",3
"26",3
"27",4
"28",4
"29",2
"30",3
"31",4
"32",2
"33",4
"34",3
"35",4
"36",4
"37",2
"38",2
"39",4
"40",2
"41",1
"42",3
"43",3
"44",1
"45",3
"46",4
"48",3
"49",1
"50",4
"51",3
"52",1
"54",1
"55",3
"56",3
"57",1
"58",2
"59",3
"60",4
"61",1
"62",2
"65",1
"66",3
"67",2
"68",4
"69",1
"70",3
"71",2
"72",1
"73",1
"74",2
"76",3
"78",2
