"1",1
"2",2
"3",1
"4",3
"5",4
"6",5
"7",5
"8",5
"9",3
"10",4
"11",1
"12",5
"13",6
"14",4
"16",4
"17",4
"18",2
"20",1
"21",1
"22",1
"23",1
"24",2
"25",4
"26",4
"27",5
"28",2
"29",6
"30",4
"31",5
"32",6
"33",3
"34",7
"35",5
"36",5
"37",2
"38",2
"39",5
"40",6
"41",1
"42",4
"43",4
"44",1
"45",4
"46",5
"48",4
"49",7
"50",7
"51",1
"52",1
"54",1
"55",4
"56",4
"57",1
"58",2
"59",4
"60",5
"61",1
"62",2
"65",7
"66",4
"67",6
"68",5
"69",1
"70",4
"71",6
"72",1
"73",1
"74",6
"76",4
"78",3
