"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70"
"1",1,0.0271132376395534,0.82051282051282,0.979750778816199,0.0369181380417336,0.00625,0.0261437908496732,0.0062992125984252,0.28006329113924,0.479750778816199,0.928,0.00161550888529887,0.353796445880452,0.00815660685154975,0.0161030595813204,0.683544303797468,0,0.982511923688394,0.891338582677165,0.996779388083736,0.983552631578947,0,0.0145395799676898,0.0224,0.00473186119873817,0,0.509433962264151,0.537828947368421,0.00157977883096367,0.0297339593114241,0.251980982567353,0.360890302066773,0.00627943485086342,0.00632911392405063,0.0528846153846154,0.0221870047543582,0.00789889415481832,0.0198675496688742,0.6608,0.613526570048309,0.0279605263157895,0.818327974276527,0.5829307568438,0.00463678516228748,0.484652665589661,0.296,0.00970873786407767,0.680952380952381,0.426948051948052,1,0.512903225806452,0.480968858131488,0.968354430379747,0.0277349768875193,0.00479233226837061,0.020440251572327,0.984276729559748,0.060702875399361,0.834437086092715,0.471582181259601,0.501633986928105,0.00970873786407767,0.99025974025974,0.435691318327974,0.195826645264847,0.99673735725938,0.973727422003284,0.0609375,0.466237942122186,0.00494233937397035
"2",0.0271132376395534,1,0,0.0531914893617021,0.00154083204930663,0.478461538461538,0.765751211631664,0.314241486068111,0.0913312693498452,0,0.117647058823529,0.48811410459588,0.684044233807267,0.0170015455950541,0.0187793427230047,0,0.769465648854962,0.0093167701863354,0,0.0238095238095238,0.0146341463414634,0.728527607361963,0.0364500792393027,0.0015748031496063,0.397815912636505,0.69435736677116,0.528951486697966,0,0.304953560371517,0.995391705069124,0.126382306477093,0,0.352755905511811,0.379471228615863,0.977917981072555,1,0.106084243369735,0.99672131147541,0.0451010886469673,0,0.0176282051282051,0,0,0.466666666666667,0,0.0740740740740741,0.487341772151899,0,0.600633914421553,0.03125,0,0,0.00623052959501558,0.948406676783004,0.0966719492868463,0.00154798761609907,0.0141287284144427,0.969305331179321,0,0,0.535657686212361,0.0862619808306709,0.0129659643435981,0,0.84044233807267,0.0339805825242718,0.0130505709624796,0.970992366412214,0,0.387358184764992
"3",0.82051282051282,0,1,0.784829721362229,0.190095846645367,0,0,0.0046875,0.148264984227129,0.662015503875969,0.73094867807154,0,0.167731629392971,0.10702875399361,0.137820512820513,0.891509433962264,0,0.844236760124611,0.9390625,0.815286624203822,0.833607907742998,0,0.0959119496855346,0.170846394984326,0,0,0.309486780715397,0.730031948881789,0,0,0.139717425431711,0.54773082942097,0,0,0,0,0.0470957613814757,0,0.4672,0.843505477308294,0.132045088566828,1,0.748807631160572,0,0.662957074721781,0.160741885625966,0,0.8796875,0.206070287539936,0.812792511700468,0.703703703703704,0.666098807495741,0.855572998430141,0,0.0531400966183575,0.15968992248062,0.847826086956522,0,0.996649916247906,0.653374233128834,0.327974276527331,0.0445151033386327,0.836902800658979,0.626794258373206,0.0323101777059774,0.815409309791332,0.839285714285714,0,0.664050235478807,0
"4",0.979750778816199,0.0531914893617021,0.784829721362229,1,0.0232198142414861,0.0029940119760479,0.0491551459293395,0.00301204819277108,0.280487804878049,0.448795180722892,0.950524737631184,0,0.38828967642527,0.00758725341426404,0.0153609831029186,0.666156202143951,0.00596125186289121,0.960546282245827,0.871406959152799,0.986089644513138,0.965244865718799,0,0.0107361963190184,0.014018691588785,0.00301659125188537,0.00153374233128834,0.548238897396631,0.500768049155146,0.00153374233128834,0.052710843373494,0.254961832061069,0.329323308270677,0.00303030303030303,0.00303951367781155,0.0773899848254932,0.0353302611367127,0.00610687022900763,0.0347003154574132,0.643835616438356,0.589783281733746,0.0203125,0.782874617737003,0.531107738998483,0.00302114803625378,0.460244648318043,0.303759398496241,0.00903614457831325,0.65,0.450310559006211,0.980421686746988,0.486153846153846,0.448220064724919,0.946236559139785,0.0503703703703704,0.00154320987654321,0.0148148148148148,0.963076923076923,0.0892307692307692,0.796116504854369,0.431818181818182,0.528951486697966,0.0062015503875969,0.968203497615262,0.412037037037037,0.224582701062215,0.9796875,0.949764521193093,0.0793413173652695,0.450980392156863,0.00158982511923688
"5",0.0369181380417336,0.00154083204930663,0.190095846645367,0.0232198142414861,1,0.44969512195122,0.192,0.629230769230769,0.582938388625592,0.548686244204019,0.0187207488299532,0.437106918238994,0,0.94435857805255,0.933962264150943,0.322530864197531,0.180981595092025,0.0344287949921753,0.114374034003091,0.0303514376996805,0.0274636510500808,0.220183486238532,0.907668231611894,0.988958990536278,0.53416149068323,0.24251968503937,0,0.495253164556962,0.62037037037037,0,0.580594679186229,0.669218989280245,0.573667711598746,0.547433903576983,0,0,0.844135802469136,0,0.355694227769111,0.400311526479751,0.947030497592295,0.201574803149606,0.463223787167449,0.452307692307692,0.536776212832551,0.590769230769231,0.433333333333333,0.334370139968896,0.0204081632653061,0.0232198142414861,0.500787401574803,0.548333333333333,0.0440944881889764,0.037821482602118,0.857369255150555,0.984399375975039,0.0368663594470046,0,0.196428571428571,0.558139534883721,0,0.862341772151899,0.0383386581469649,0.587025316455696,0,0.0254372019077901,0.0324149108589951,0,0.55188679245283,0.551446945337621
"6",0.00625,0.478461538461538,0,0.0029940119760479,0.44969512195122,1,0.7601246105919,0.837070254110613,0.614220877458396,0,0.00301659125188537,0.996946564885496,0.143962848297214,0.523664122137405,0.526153846153846,0,0.774289985052317,0.00151515151515152,0,0.0015600624024961,0,0.807575757575758,0.562403697996918,0.46412213740458,0.928035982008996,0.840978593272171,0.031437125748503,0,0.842185128983308,0.51044776119403,0.643730886850153,0.0783132530120482,0.908952959028832,0.907294832826748,0.446319018404908,0.481651376146789,0.62037037037037,0.478672985781991,0.380517503805175,0,0.506191950464396,0,0,1,0,0.566318926974665,0.996904024767802,0,0.146417445482866,0.00151057401812689,0,0,0,0.557206537890045,0.641304347826087,0.467261904761905,0.0030441400304414,0.431888544891641,0,0,0.0170542635658915,0.63125,0.00313479623824451,0.00921658986175115,0.301075268817204,0.00307219662058372,0.00158478605388273,0.440119760479042,0,0.915625
"7",0.0261437908496732,0.765751211631664,0,0.0491551459293395,0.192,0.7601246105919,1,0.5796875,0.3584,0,0.061128526645768,0.7491961414791,0.402261712439418,0.282958199356913,0.26984126984127,0,0.8734375,0.00963081861958266,0,0.0196078431372549,0.00996677740863787,0.864274570982839,0.286858974358974,0.20096463022508,0.697637795275591,0.846761453396525,0.292993630573248,0,0.557993730407524,0.760252365930599,0.404120443740095,0.0221518987341772,0.625990491283677,0.640575079872205,0.725806451612903,0.737864077669903,0.36231884057971,0.722408026755853,0.207606973058637,0,0.261788617886179,0,0,0.749608763693271,0.00158982511923688,0.329173166926677,0.775444264943457,0,0.404567699836868,0.0271565495207668,0,0,0.00970873786407767,0.841538461538462,0.368,0.207221350078493,0.017515923566879,0.699029126213592,0,0.0015625,0.268412438625205,0.354838709677419,0.013136288998358,0.00163132137030995,0.559485530546624,0.0277324632952692,0.0150753768844221,0.68025078369906,0,0.648514851485149
"8",0.0062992125984252,0.314241486068111,0.0046875,0.00301204819277108,0.629230769230769,0.837070254110613,0.5796875,1,0.69969512195122,0.147013782542113,0.00301659125188537,0.847723704866562,0.0207667731629393,0.722910216718266,0.700468018720749,0.0398162327718224,0.585949177877429,0,0,0.00154559505409583,0,0.615501519756839,0.754250386398764,0.642414860681115,0.909923664122137,0.654853620955316,0.00460122699386503,0.0841269841269841,0.963800904977376,0.313161875945537,0.74537037037037,0.253456221198157,0.939393939393939,0.942511346444781,0.269525267993874,0.300462249614792,0.801526717557252,0.290271132376396,0.363636363636364,0.0476923076923077,0.693623639191291,0.00615384615384615,0.0835866261398176,0.827743902439024,0.163076923076923,0.682515337423313,0.816923076923077,0.0333333333333333,0.0479876160990712,0.00154320987654321,0.111801242236025,0.146381578947368,0.00154083204930663,0.398216939078752,0.819875776397516,0.658208955223881,0.00305810397553517,0.261755485893417,0.00632911392405063,0.16036308623298,0.0015625,0.811638591117917,0.00158730158730159,0.210280373831776,0.135176651305684,0.0015527950310559,0,0.254545454545455,0.163109756097561,0.930489731437599
"9",0.28006329113924,0.0913312693498452,0.148264984227129,0.280487804878049,0.582938388625592,0.614220877458396,0.3584,0.69969512195122,1,0.117199391171994,0.271472392638037,0.586854460093897,0.226771653543307,0.670866141732283,0.670866141732283,0.0735068912710567,0.339366515837104,0.257763975155279,0.216848673946958,0.268445839874411,0.269918699186992,0.358461538461538,0.710485133020344,0.604068857589984,0.670245398773006,0.389489953632148,0.289230769230769,0.0961240310077519,0.710323574730354,0.0911901081916538,0.976525821596244,0.245426829268293,0.701062215477997,0.667177914110429,0.0513219284603421,0.0592823712948518,0.701078582434515,0.0717703349282297,0.65144596651446,0.0332805071315372,0.6765625,0.1546875,0.147286821705426,0.613003095975232,0.131987577639752,0.992331288343558,0.603448275862069,0.0566615620214395,0.33125,0.27613104524181,0.0914728682170543,0.121666666666667,0.275968992248062,0.17351598173516,0.700934579439252,0.620583717357911,0.265745007680492,0.0635930047694754,0.182113821138211,0.137462235649547,0.2390625,0.731132075471698,0.276527331189711,0.149842271293375,0.144615384615385,0.276629570747218,0.261146496815287,0.0662650602409639,0.131987577639752,0.680511182108626
"10",0.479750778816199,0,0.662015503875969,0.448795180722892,0.548686244204019,0,0,0.147013782542113,0.117199391171994,1,0.395705521472393,0,0,0.458333333333333,0.458658346333853,0.79595015576324,0,0.492307692307692,0.592024539877301,0.451863354037267,0.492753623188406,0,0.429237947122862,0.530232558139535,0.0601503759398496,0,0.00763358778625954,0.965299684542587,0.150684931506849,0,0.115740740740741,0.911179173047473,0.0837138508371385,0.0783410138248848,0,0,0.377125193199382,0,0.130568356374808,0.855365474339036,0.474339035769829,0.673748103186646,0.923076923076923,0,1,0.141122913505311,0.0015527950310559,0.833590138674884,0,0.450310559006211,0.976958525345622,0.996677740863787,0.52073732718894,0,0.369969040247678,0.519938650306748,0.486196319018405,0,0.6432,1,0.00625,0.368421052631579,0.483568075117371,0.979591836734694,0,0.457413249211356,0.505582137161085,0,0.998430141287284,0.0764430577223089
