"1",1
"2",2
"3",3
"4",1
"5",4
"6",5
"7",6
"8",4
"9",1
"10",7
"11",8
"12",5
"13",2
"14",4
"16",4
"17",3
"18",5
"20",8
"21",8
"22",8
"23",8
"24",5
"25",4
"26",4
"27",6
"28",5
"29",1
"30",7
"31",5
"32",2
"33",1
"34",7
"35",5
"36",5
"37",2
"38",2
"39",4
"40",2
"41",1
"42",3
"43",4
"44",3
"45",7
"46",5
"48",7
"49",1
"50",1
"51",3
"52",1
"54",8
"55",7
"56",7
"57",8
"58",2
"59",4
"60",4
"61",1
"62",2
"65",3
"66",7
"67",2
"68",4
"69",8
"70",7
"71",2
"72",8
"73",8
"74",2
"76",7
"78",6
