"1",1
"2",2
"3",3
"4",1
"5",4
"6",5
"7",5
"8",4
"9",1
"10",6
"11",1
"12",5
"13",2
"14",4
"16",4
"17",3
"18",5
"20",1
"21",1
"22",1
"23",1
"24",5
"25",4
"26",4
"27",5
"28",5
"29",1
"30",6
"31",4
"32",2
"33",1
"34",6
"35",4
"36",4
"37",2
"38",2
"39",4
"40",2
"41",1
"42",3
"43",4
"44",3
"45",6
"46",5
"48",6
"49",1
"50",5
"51",3
"52",1
"54",1
"55",6
"56",6
"57",1
"58",2
"59",4
"60",4
"61",1
"62",2
"65",3
"66",6
"67",2
"68",4
"69",1
"70",6
"71",2
"72",1
"73",1
"74",2
"76",6
"78",5
