a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
0.691037735849057	0.72562893081761	0.731918238993711	0.732704402515723	0.733490566037736	0.735062893081761	0.735849056603774	0.734276729559748	0.735849056603774	0.736635220125786	0.73624213836478
0.691037735849057	0.72562893081761	0.731132075471698	0.731918238993711	0.733490566037736	0.734276729559748	0.735062893081761	0.734276729559748	0.734276729559748	0.735849056603774	0.734276729559748
0.691037735849057	0.72562893081761	0.730345911949686	0.730345911949686	0.732704402515723	0.733490566037736	0.732704402515723	0.732704402515723	0.731918238993711	0.732704402515723	0.732704402515723
0.691037735849057	0.724842767295597	0.72877358490566	0.72877358490566	0.729952830188679	0.731132075471698	0.730345911949686	0.729559748427673	0.72877358490566	0.729559748427673	0.729559748427673
0.691037735849057	0.724056603773585	0.727201257861635	0.727201257861635	0.727201257861635	0.72877358490566	0.727201257861635	0.727201257861635	0.72562893081761	0.726415094339623	0.726415094339623
0.691037735849057	0.72248427672956	0.724842767295597	0.724842767295597	0.724056603773585	0.725235849056604	0.723270440251572	0.723270440251572	0.72248427672956	0.72248427672956	0.72248427672956
0.691037735849057	0.720911949685535	0.723270440251572	0.72248427672956	0.721698113207547	0.721698113207547	0.718553459119497	0.719339622641509	0.718553459119497	0.717767295597484	0.717374213836478
0.691037735849057	0.719339622641509	0.720911949685535	0.719732704402516	0.718553459119497	0.719339622641509	0.714622641509434	0.716194968553459	0.714622641509434	0.713836477987421	0.711477987421384
0.691037735849057	0.717767295597484	0.718553459119497	0.717767295597484	0.71501572327044	0.715408805031447	0.711477987421384	0.711477987421384	0.710691823899371	0.709905660377359	0.707547169811321
0.691037735849057	0.716194968553459	0.715801886792453	0.714622641509434	0.712264150943396	0.71187106918239	0.708333333333333	0.707547169811321	0.707547169811321	0.705974842767296	0.703616352201258
0.691037735849057	0.714622641509434	0.713836477987421	0.712264150943396	0.709905660377359	0.709905660377359	0.705188679245283	0.704402515723271	0.703223270440252	0.702437106918239	0.700471698113208
0.691037735849057	0.712264150943396	0.712264150943396	0.709512578616352	0.706761006289308	0.706761006289308	0.702044025157233	0.702044025157233	0.699685534591195	0.698506289308176	0.697327044025157
0.691037735849057	0.711477987421384	0.709119496855346	0.706761006289308	0.704402515723271	0.704402515723271	0.699685534591195	0.697720125786164	0.695754716981132	0.695754716981132	0.692610062893082
0.691037735849057	0.708333333333333	0.707547169811321	0.704402515723271	0.702044025157233	0.70125786163522	0.697327044025157	0.693396226415094	0.692216981132076	0.691037735849057	0.689465408805031
0.691037735849057	0.707547169811321	0.705188679245283	0.702044025157233	0.698899371069182	0.698899371069182	0.694182389937107	0.691037735849057	0.687893081761006	0.687893081761006	0.685534591194969
0.691037735849057	0.705974842767296	0.703616352201258	0.699685534591195	0.696540880503145	0.695754716981132	0.691823899371069	0.687893081761006	0.685534591194969	0.683962264150943	0.681603773584906
0.691037735849057	0.704402515723271	0.70125786163522	0.697327044025157	0.694182389937107	0.693396226415094	0.688679245283019	0.684748427672956	0.682389937106918	0.681603773584906	0.678459119496855
0.691037735849057	0.702830188679245	0.699685534591195	0.69496855345912	0.691823899371069	0.690251572327044	0.685534591194969	0.681603773584906	0.678459119496855	0.678459119496855	0.676100628930818
0.691037735849057	0.70125786163522	0.69811320754717	0.692610062893082	0.689465408805031	0.687893081761006	0.683176100628931	0.678459119496855	0.675707547169811	0.676100628930818	0.672562893081761
0.691037735849057	0.700471698113208	0.696540880503145	0.69064465408805	0.687893081761006	0.685534591194969	0.68003144654088	0.676100628930818	0.672955974842767	0.672955974842767	0.671383647798742
0.691037735849057	0.698899371069182	0.695754716981132	0.688679245283019	0.686320754716981	0.683569182389937	0.677672955974843	0.674528301886792	0.671383647798742	0.67059748427673	0.669025157232705
0.690251572327044	0.697327044025157	0.694182389937107	0.687106918238994	0.684748427672956	0.681603773584906	0.676100628930818	0.672169811320755	0.669811320754717	0.669025157232705	0.666666666666667
0.690251572327044	0.697327044025157	0.692610062893082	0.687106918238994	0.683176100628931	0.680817610062893	0.674528301886792	0.67059748427673	0.668238993710692	0.667452830188679	0.665880503144654
0.690251572327044	0.695754716981132	0.691037735849057	0.685534591194969	0.682389937106918	0.678459119496855	0.672955974842767	0.669025157232705	0.665880503144654	0.665880503144654	0.664701257861635
0.690251572327044	0.694182389937107	0.691037735849057	0.684748427672956	0.680817610062893	0.67688679245283	0.670990566037736	0.667452830188679	0.665094339622642	0.664308176100629	0.662735849056604
0.690251572327044	0.693396226415094	0.689465408805031	0.683962264150943	0.679638364779874	0.675314465408805	0.669811320754717	0.667452830188679	0.663522012578616	0.664308176100629	0.662342767295597
0.689465408805031	0.692610062893082	0.688679245283019	0.682389937106918	0.678459119496855	0.674921383647799	0.669025157232705	0.667452830188679	0.661949685534591	0.661949685534591	0.661163522012579
0.689465408805031	0.691823899371069	0.688286163522013	0.681603773584906	0.677672955974843	0.674528301886792	0.668238993710692	0.666666666666667	0.661949685534591	0.661163522012579	0.661556603773585
0.689465408805031	0.691037735849057	0.687893081761006	0.680817610062893	0.67688679245283	0.672955974842767	0.668238993710692	0.666666666666667	0.661949685534591	0.661163522012579	0.660377358490566
0.689465408805031	0.689858490566038	0.687106918238994	0.68003144654088	0.676100628930818	0.672169811320755	0.666666666666667	0.665880503144654	0.661163522012579	0.659591194968553	0.65998427672956
0.689465408805031	0.689465408805031	0.686320754716981	0.679245283018868	0.676493710691824	0.672169811320755	0.667059748427673	0.665880503144654	0.661556603773585	0.658805031446541	0.659591194968553
0.688679245283019	0.688679245283019	0.685534591194969	0.678459119496855	0.675314465408805	0.670990566037736	0.666666666666667	0.665880503144654	0.661163522012579	0.658805031446541	0.660377358490566
0.688679245283019	0.687893081761006	0.684748427672956	0.678459119496855	0.675314465408805	0.670990566037736	0.66627358490566	0.665880503144654	0.661163522012579	0.658805031446541	0.659591194968553
0.687893081761006	0.686713836477987	0.683569182389937	0.677672955974843	0.674528301886792	0.67059748427673	0.665880503144654	0.665880503144654	0.661949685534591	0.658018867924528	0.659591194968553
0.687893081761006	0.685534591194969	0.683176100628931	0.67688679245283	0.67374213836478	0.67059748427673	0.665880503144654	0.665880503144654	0.661163522012579	0.658018867924528	0.658805031446541
0.687106918238994	0.684748427672956	0.681996855345912	0.675707547169811	0.67374213836478	0.67059748427673	0.665880503144654	0.665880503144654	0.661163522012579	0.658018867924528	0.659198113207547
0.687106918238994	0.683962264150943	0.681603773584906	0.675314465408805	0.672955974842767	0.669811320754717	0.665880503144654	0.665094339622642	0.661949685534591	0.657625786163522	0.658805031446541
0.686320754716981	0.683176100628931	0.680817610062893	0.674528301886792	0.672169811320755	0.669811320754717	0.66627358490566	0.665880503144654	0.660377358490566	0.658018867924528	0.658805031446541
0.686320754716981	0.682389937106918	0.68003144654088	0.674528301886792	0.672169811320755	0.669811320754717	0.666666666666667	0.665880503144654	0.661163522012579	0.658018867924528	0.658805031446541
0.685534591194969	0.681603773584906	0.679245283018868	0.67374213836478	0.672169811320755	0.669811320754717	0.666666666666667	0.665880503144654	0.661163522012579	0.658018867924528	0.658805031446541
0.685534591194969	0.68003144654088	0.679245283018868	0.67374213836478	0.672169811320755	0.669025157232705	0.666666666666667	0.665880503144654	0.661949685534591	0.658018867924528	0.658805031446541
0.684748427672956	0.68003144654088	0.678459119496855	0.672955974842767	0.672169811320755	0.669025157232705	0.665880503144654	0.665880503144654	0.661949685534591	0.658805031446541	0.658805031446541
0.684748427672956	0.679245283018868	0.677672955974843	0.672955974842767	0.672169811320755	0.669025157232705	0.665880503144654	0.665880503144654	0.662735849056604	0.658805031446541	0.658805031446541
0.683962264150943	0.677672955974843	0.67688679245283	0.672169811320755	0.671776729559748	0.669025157232705	0.665880503144654	0.666666666666667	0.661949685534591	0.659591194968553	0.658018867924528
0.683569182389937	0.67688679245283	0.67688679245283	0.672169811320755	0.672169811320755	0.669025157232705	0.666666666666667	0.666666666666667	0.661949685534591	0.659591194968553	0.658805031446541
0.683176100628931	0.676100628930818	0.676100628930818	0.672169811320755	0.672169811320755	0.669811320754717	0.666666666666667	0.666666666666667	0.661949685534591	0.659591194968553	0.658805031446541
0.682389937106918	0.675314465408805	0.675314465408805	0.671383647798742	0.672169811320755	0.67059748427673	0.666666666666667	0.667452830188679	0.661949685534591	0.659591194968553	0.658805031446541
0.682389937106918	0.674528301886792	0.675314465408805	0.67059748427673	0.672169811320755	0.67059748427673	0.666666666666667	0.667452830188679	0.661949685534591	0.659591194968553	0.658018867924528
0.681603773584906	0.67374213836478	0.675314465408805	0.67059748427673	0.671383647798742	0.669418238993711	0.666666666666667	0.667452830188679	0.661949685534591	0.659198113207547	0.658805031446541
0.680817610062893	0.672955974842767	0.674528301886792	0.67059748427673	0.671383647798742	0.669811320754717	0.666666666666667	0.667452830188679	0.662735849056604	0.659591194968553	0.658018867924528
0.680817610062893	0.672169811320755	0.674528301886792	0.67059748427673	0.671383647798742	0.670204402515723	0.666666666666667	0.668238993710692	0.662735849056604	0.659591194968553	0.658018867924528
0.68003144654088	0.671383647798742	0.674528301886792	0.67059748427673	0.671383647798742	0.67059748427673	0.667059748427673	0.668238993710692	0.662735849056604	0.659198113207547	0.658018867924528
0.679245283018868	0.671383647798742	0.67374213836478	0.669811320754717	0.671383647798742	0.67059748427673	0.667059748427673	0.668238993710692	0.662735849056604	0.659591194968553	0.657625786163522
0.679245283018868	0.669811320754717	0.672955974842767	0.669811320754717	0.671383647798742	0.67059748427673	0.666666666666667	0.667452830188679	0.662735849056604	0.660377358490566	0.657232704402516
0.678459119496855	0.669811320754717	0.672955974842767	0.67059748427673	0.671383647798742	0.67059748427673	0.666666666666667	0.667452830188679	0.662735849056604	0.65998427672956	0.657232704402516
0.678459119496855	0.669025157232705	0.672169811320755	0.67059748427673	0.671383647798742	0.67059748427673	0.666666666666667	0.667845911949686	0.663522012578616	0.660377358490566	0.657232704402516
0.677672955974843	0.668238993710692	0.672169811320755	0.67059748427673	0.671383647798742	0.67059748427673	0.666666666666667	0.667452830188679	0.663522012578616	0.660377358490566	0.657232704402516
0.67688679245283	0.668238993710692	0.672169811320755	0.67059748427673	0.671383647798742	0.67059748427673	0.666666666666667	0.667452830188679	0.663522012578616	0.660377358490566	0.657232704402516
0.67688679245283	0.666666666666667	0.672169811320755	0.669811320754717	0.671383647798742	0.670204402515723	0.667452830188679	0.668238993710692	0.663522012578616	0.660377358490566	0.657625786163522
0.67688679245283	0.666666666666667	0.671383647798742	0.669811320754717	0.671383647798742	0.67059748427673	0.667452830188679	0.668238993710692	0.663522012578616	0.660377358490566	0.658018867924528
0.676100628930818	0.665880503144654	0.671383647798742	0.669811320754717	0.671383647798742	0.67059748427673	0.667452830188679	0.667845911949686	0.66312893081761	0.660377358490566	0.657232704402516
0.676100628930818	0.665880503144654	0.670990566037736	0.670204402515723	0.671383647798742	0.67059748427673	0.667452830188679	0.668632075471698	0.662735849056604	0.660770440251572	0.658018867924528
0.675314465408805	0.665094339622642	0.67059748427673	0.669811320754717	0.670990566037736	0.671383647798742	0.667059748427673	0.668238993710692	0.663522012578616	0.660377358490566	0.657232704402516
0.674528301886792	0.665094339622642	0.670204402515723	0.669811320754717	0.67059748427673	0.671383647798742	0.667452830188679	0.669418238993711	0.663915094339623	0.660377358490566	0.658018867924528
0.67374213836478	0.664308176100629	0.669811320754717	0.669025157232705	0.67059748427673	0.670990566037736	0.667452830188679	0.669811320754717	0.663522012578616	0.65998427672956	0.657625786163522
0.67374213836478	0.663522012578616	0.669811320754717	0.669025157232705	0.67059748427673	0.67059748427673	0.667845911949686	0.669811320754717	0.663522012578616	0.660377358490566	0.657232704402516
0.673349056603774	0.663522012578616	0.669418238993711	0.669025157232705	0.67059748427673	0.67059748427673	0.667845911949686	0.669811320754717	0.663915094339623	0.660377358490566	0.657232704402516
0.672955974842767	0.663522012578616	0.668632075471698	0.669025157232705	0.67059748427673	0.67059748427673	0.667845911949686	0.669025157232705	0.664308176100629	0.660377358490566	0.657232704402516
0.672169811320755	0.662735849056604	0.668238993710692	0.669025157232705	0.67059748427673	0.67059748427673	0.668238993710692	0.669025157232705	0.664308176100629	0.659591194968553	0.657232704402516
0.672169811320755	0.662342767295597	0.667452830188679	0.669811320754717	0.669811320754717	0.67059748427673	0.667452830188679	0.669025157232705	0.664308176100629	0.660377358490566	0.657232704402516
0.671383647798742	0.661949685534591	0.667452830188679	0.669811320754717	0.670204402515723	0.67059748427673	0.667452830188679	0.668632075471698	0.664308176100629	0.65998427672956	0.657232704402516
0.67059748427673	0.661949685534591	0.667452830188679	0.669418238993711	0.669811320754717	0.67059748427673	0.668238993710692	0.669025157232705	0.664701257861635	0.660377358490566	0.657232704402516
0.669811320754717	0.661163522012579	0.667452830188679	0.668238993710692	0.67059748427673	0.67059748427673	0.668238993710692	0.668632075471698	0.665094339622642	0.65998427672956	0.656446540880503
0.669811320754717	0.661163522012579	0.666666666666667	0.669025157232705	0.669811320754717	0.671383647798742	0.667845911949686	0.668238993710692	0.665094339622642	0.660377358490566	0.656446540880503
0.669025157232705	0.660377358490566	0.666666666666667	0.668238993710692	0.669811320754717	0.671383647798742	0.667452830188679	0.668238993710692	0.665094339622642	0.660377358490566	0.655660377358491
0.668238993710692	0.659591194968553	0.665880503144654	0.668238993710692	0.669811320754717	0.671383647798742	0.667452830188679	0.668632075471698	0.664308176100629	0.660377358490566	0.655660377358491
0.668238993710692	0.659591194968553	0.665880503144654	0.668238993710692	0.669811320754717	0.670990566037736	0.667452830188679	0.668632075471698	0.665094339622642	0.661163522012579	0.655660377358491
0.667452830188679	0.658805031446541	0.665094339622642	0.668238993710692	0.669811320754717	0.671383647798742	0.667452830188679	0.668238993710692	0.665094339622642	0.661163522012579	0.655267295597484
0.666666666666667	0.658805031446541	0.665880503144654	0.667452830188679	0.669811320754717	0.671383647798742	0.667452830188679	0.668238993710692	0.665094339622642	0.661163522012579	0.654874213836478
0.665880503144654	0.658805031446541	0.665487421383648	0.666666666666667	0.669811320754717	0.671383647798742	0.667452830188679	0.668238993710692	0.665094339622642	0.661163522012579	0.654874213836478
0.665880503144654	0.658018867924528	0.665094339622642	0.666666666666667	0.669811320754717	0.671383647798742	0.667452830188679	0.669025157232705	0.665094339622642	0.661163522012579	0.654874213836478
0.665094339622642	0.658018867924528	0.665094339622642	0.666666666666667	0.669025157232705	0.67059748427673	0.667452830188679	0.668632075471698	0.665094339622642	0.661949685534591	0.654874213836478
0.664308176100629	0.657625786163522	0.664701257861635	0.666666666666667	0.669025157232705	0.67059748427673	0.667452830188679	0.668238993710692	0.665094339622642	0.661949685534591	0.654874213836478
0.663522012578616	0.657232704402516	0.664308176100629	0.665880503144654	0.669025157232705	0.67059748427673	0.667452830188679	0.667845911949686	0.665094339622642	0.661949685534591	0.654874213836478
0.663522012578616	0.657232704402516	0.663522012578616	0.665880503144654	0.669025157232705	0.67059748427673	0.667452830188679	0.668238993710692	0.665094339622642	0.661163522012579	0.654874213836478
0.662735849056604	0.656446540880503	0.663522012578616	0.665880503144654	0.668238993710692	0.670204402515723	0.667452830188679	0.668238993710692	0.665094339622642	0.661163522012579	0.654874213836478
0.661949685534591	0.656446540880503	0.663522012578616	0.665880503144654	0.668238993710692	0.67059748427673	0.668238993710692	0.668238993710692	0.665487421383648	0.661163522012579	0.654874213836478
0.661949685534591	0.656446540880503	0.662735849056604	0.665880503144654	0.668238993710692	0.67059748427673	0.668238993710692	0.668238993710692	0.665880503144654	0.661163522012579	0.654874213836478
0.661949685534591	0.656446540880503	0.662342767295597	0.665094339622642	0.668238993710692	0.67059748427673	0.667452830188679	0.668238993710692	0.665880503144654	0.661163522012579	0.654874213836478
0.661163522012579	0.655660377358491	0.662735849056604	0.665094339622642	0.668238993710692	0.67059748427673	0.667452830188679	0.668238993710692	0.665487421383648	0.661949685534591	0.654874213836478
