"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70"
"1",1,0,0.328100470957614,0.854383358098068,0,0.0031055900621118,0.0134932533733133,0,0.525345622119816,0.00302114803625378,0.90077519379845,0,0.0107033639143731,0,0.0015220700152207,0.0423600605143722,0,0.865740740740741,0.769817073170732,0.91131498470948,0.874233128834356,0,0.00152671755725191,0,0.00154083204930663,0,0.746585735963581,0.0171606864274571,0,0,0.288135593220339,0.00606060606060606,0,0,0,0,0,0,0.876160990712074,0.0136986301369863,0.00153139356814701,0.286173633440514,0.0937019969278034,0.00462249614791988,0.00151285930408472,0.442572741194487,0.0232919254658385,0.0515151515151515,0.805722891566265,0.906153846153846,0.00452488687782805,0.0030441400304414,0.840735068912711,0.00307692307692308,0,0,0.96594427244582,0.00158478605388273,0.471317829457364,0,0.0542986425339367,0,0.952160493827161,0,0.00307692307692308,0.900306748466258,0.8171875,0.00153374233128834,0,0.00150602409638554
"2",0,1,0,0.00149925037481259,0,0.046656298600311,0.245083207261725,0.0170278637770898,0.0031104199066874,0,0.00153139356814701,0.04858934169279,0.785714285714286,0,0,0,0.471228615863142,0.00153609831029186,0,0.0015552099533437,0.00154559505409583,0.438271604938272,0,0,0.0781010719754977,0.411580594679186,0.0937972768532526,0,0.00759878419452888,0.822804314329738,0.0109546165884194,0,0.0150375939849624,0.0251968503937008,0.969650986342944,0.978883861236802,0,0.827067669172932,0,0,0,0,0,0.0871559633027523,0,0.00457317073170732,0.0834621329211747,0,0.00462249614791988,0.00153846153846154,0,0,0.00153374233128834,0.856925418569254,0,0,0,0.916006339144215,0,0,0.711043872919818,0,0,0,0.795384615384615,0.00153609831029186,0.0015600624024961,0.796324655436447,0,0.0746951219512195
"3",0.328100470957614,0,1,0.244992295839753,0.0500807754442649,0,0,0,0.0659163987138264,0.360128617363344,0.270967741935484,0,0,0.00483091787439614,0.00159744408945687,0.678740157480315,0,0.316558441558442,0.605177993527508,0.308943089430894,0.322632423756019,0,0.00161030595813205,0.00475435816164818,0,0,0.125596184419714,0.481239804241436,0,0,0.0363036303630363,0.182250396196513,0,0,0,0,0,0,0.274350649350649,0.671521035598705,0,1,0.320967741935484,0,0.418238993710692,0.0529695024077047,0,0.71405750798722,0.163009404388715,0.307692307692308,0.470774091627172,0.454689984101749,0.348949919224556,0,0,0.0016260162601626,0.378068739770867,0,0.958333333333333,0.345425867507886,0.00315955766192733,0,0.355661881977671,0.322475570032573,0,0.314009661835749,0.363636363636364,0,0.359934853420195,0
"4",0.854383358098068,0.00149925037481259,0.244992295839753,1,0,0.0527131782945736,0.100449775112444,0.00619195046439629,0.551301684532925,0.00149925037481259,0.861111111111111,0,0.0214723926380368,0,0.00613496932515337,0.0364741641337386,0.00151515151515152,0.856923076923077,0.639817629179331,0.868381240544629,0.856707317073171,0,0,0,0.0534351145038168,0,0.807044410413476,0.00610687022900763,0,0.00154798761609907,0.362940275650842,0,0,0,0,0.0014903129657228,0,0.00148588410104012,0.8375,0.0212121212121212,0.00307692307692308,0.236883942766296,0.060882800608828,0.0277777777777778,0.00151285930408472,0.487332339791356,0.0963302752293578,0.0474006116207951,0.86910197869102,0.850299401197605,0.00149700598802395,0.0015220700152207,0.867378048780488,0.0288753799392097,0,0,0.882352941176471,0.00313479623824451,0.3671875,0,0.0840840840840841,0,0.823262839879154,0,0.00461538461538462,0.85824345146379,0.847113884555382,0.00307219662058372,0,0.0599700149925037
"5",0,0,0.0500807754442649,0,1,0.0574534161490683,0.0109546165884194,0.594976452119309,0.131955484896661,0.4234375,0,0.116057233704293,0,0.85981308411215,0.729984301412873,0.271293375394322,0.00313479623824451,0,0.00626959247648903,0,0,0.0031055900621118,0.729559748427673,0.850393700787402,0.0709779179810726,0.00314465408805031,0,0.313694267515924,0.375394321766562,0,0.197784810126582,0.653481012658228,0.253477588871716,0.236044657097289,0,0,0.606583072100313,0,0.0224358974358974,0.284591194968553,0.784469096671949,0.0761750405186386,0.462875197472354,0.0461049284578696,0.437888198757764,0.134375,0.050314465408805,0.168503937007874,0,0,0.344287949921753,0.355661881977671,0,0,0.779365079365079,0.812995245641838,0.0015748031496063,0,0.0448,0.437209302325581,0,0.595166163141994,0,0.550561797752809,0,0,0,0,0.493610223642172,0.112977099236641
"6",0.0031055900621118,0.046656298600311,0,0.0527131782945736,0.0574534161490683,1,0.827102803738318,0.429467084639498,0.384984025559105,0,0,0.914691943127962,0,0.197749196141479,0.302737520128824,0,0.611727416798732,0,0,0,0,0.627760252365931,0.268253968253968,0.154818325434439,0.968304278922345,0.64171974522293,0.0109375,0,0.634945397815913,0.0207667731629393,0.573015873015873,0.004739336492891,0.752351097178683,0.752,0.0141065830721003,0.0138674884437596,0.397781299524564,0.0172143974960876,0.13614262560778,0,0.216216216216216,0,0.00159744408945687,0.971830985915493,0,0.462616822429907,0.968503937007874,0,0.119426751592357,0,0,0,0,0.218354430379747,0.288709677419355,0.166666666666667,0.0032258064516129,0.0162866449511401,0.00323624595469256,0,0,0.420722135007849,0,0,0.00794912559618442,0,0,0.0157977883096366,0,0.86046511627907
"7",0.0134932533733133,0.245083207261725,0,0.100449775112444,0.0109546165884194,0.827102803738318,1,0.326625386996904,0.354838709677419,0,0.0110062893081761,0.71608832807571,0.0708661417322835,0.102643856920684,0.188271604938272,0,0.707951070336391,0.0124416796267496,0,0.00782472613458529,0.00778816199376947,0.684129429892142,0.153250773993808,0.054380664652568,0.866564417177914,0.687010954616588,0.0540958268933539,0,0.424382716049383,0.120689655172414,0.515384615384615,0.00308166409861325,0.554545454545455,0.563579277864992,0.172465960665658,0.159332321699545,0.25115562403698,0.0933734939759036,0.12755905511811,0,0.130914826498423,0,0.0015625,0.854460093896714,0,0.43161094224924,0.870917573872473,0,0.138036809815951,0.00907715582450832,0,0,0.0172143974960876,0.445131375579598,0.148606811145511,0.0700934579439252,0.0174050632911392,0.13322632423756,0.00159744408945687,0,0.0587349397590361,0.26497005988024,0.00154320987654321,0,0.0964777947932619,0.00927357032457496,0.0220472440944882,0.0904836193447738,0,0.812121212121212
"8",0,0.0170278637770898,0,0.00619195046439629,0.594976452119309,0.429467084639498,0.326625386996904,1,0.281150159744409,0.0171606864274571,0,0.546178343949045,0,0.768,0.718553459119497,0.0690737833594976,0.251572327044025,0,0,0,0,0.259375,0.72755905511811,0.595611285266458,0.46583850931677,0.304075235109718,0.00312989045383412,0.00318471337579618,0.745709828393136,0.00157728706624606,0.492730210016155,0.206624605678233,0.667697063369397,0.642628205128205,0.0015600624024961,0.00153609831029186,0.76517571884984,0.00154798761609907,0.0464,0.0673981191222571,0.677830940988836,0.00657894736842105,0.0505529225908373,0.428115015974441,0.0606531881804044,0.339563862928349,0.414826498422713,0.00315457413249211,0.009375,0,0.00153846153846154,0.00634920634920635,0,0.124223602484472,0.890649762282092,0.649762282091918,0.00161290322580645,0.00161550888529887,0.00162074554294976,0.0441640378548896,0,0.810606060606061,0,0.149443561208267,0,0,0,0,0.0838709677419355,0.532208588957055
"9",0.525345622119816,0.0031104199066874,0.0659163987138264,0.551301684532925,0.131955484896661,0.384984025559105,0.354838709677419,0.281150159744409,1,0.0046801872074883,0.476874003189793,0.274167987321712,0.0064,0.207936507936508,0.318110236220472,0.00788643533123028,0.0724409448818898,0.405144694533762,0.310452418096724,0.442492012779553,0.423913043478261,0.0555555555555556,0.286604361370716,0.195007800312012,0.377952755905512,0.0750798722044728,0.453978159126365,0.0095389507154213,0.22257053291536,0,0.829420970266041,0.0893682588597843,0.231007751937985,0.212218649517685,0,0,0.306122448979592,0,0.672638436482085,0.0015527950310559,0.259554140127389,0.042833607907743,0.129890453834116,0.366929133858268,0.0015600624024961,0.967592592592593,0.443561208267091,0.0186335403726708,0.648902821316614,0.429237947122862,0.0031055900621118,0.0015748031496063,0.435054773082942,0.0626959247648903,0.239130434782609,0.191318327974277,0.515822784810127,0.00160513643659711,0.18578352180937,0.00625,0.0093603744149766,0.304615384615385,0.434022257551669,0.00316455696202532,0.00158730158730159,0.423809523809524,0.412420382165605,0.00158227848101266,0.0016260162601626,0.390282131661442
"10",0.00302114803625378,0,0.360128617363344,0.00149925037481259,0.4234375,0,0,0.0171606864274571,0.0046801872074883,1,0.0015552099533437,0,0,0.252730109204368,0.208978328173375,0.638719512195122,0,0.00309597523219814,0.075642965204236,0.00156739811912226,0.00153139356814701,0,0.228615863141524,0.383206106870229,0,0,0,0.945904173106646,0.00306748466257669,0,0.00463678516228748,0.794478527607362,0.00303030303030303,0.0015600624024961,0,0,0.134883720930233,0,0,0.672360248447205,0.306976744186047,0.394230769230769,0.859133126934985,0,0.91350531107739,0.00459418070444104,0,0.700460829493088,0,0.00152905198776758,0.955725190839695,0.970948012232416,0.00617283950617284,0,0.128125,0.340157480314961,0.00316957210776545,0,0.240829346092504,0.99388379204893,0,0.109774436090226,0.0031055900621118,0.875389408099688,0,0.0015527950310559,0.00464396284829721,0,0.933753943217666,0
