-5.318934	-2.629534	-3.471578	-1.63759	-4.53251	-3.136051	-5.318934	-4.15256	-4.611758	-3.285348	-5.318934	-5.318934	-5.318934	-2.437348	-2.763185	-2.920705	-5.307613	-5.307613	-4.032785	-3.561608	-5.318934	-2.484554	-5.318934	-4.09754	-3.752339	-3.311605	-5.318934	-1.63759	-2.564849	-4.894787	-5.318934	-1.45269	-3.919363	-3.875665	-5.262329	-2.865751	-5.318934	-3.501366	-4.804218	-2.523498	-4.120182	-4.338169	-5.307613	-3.485573	-2.030008	-3.153192	-3.85908	-5.307613	-5.01932	-3.265358	-2.969097	-1.744604	-2.607953	-3.233107	-5.307613	-5.262329	-5.318934	-4.092276	-3.485573	-3.311605	-5.318934	-5.307613	-3.39028	-2.620912	-5.318934	-5.307613	-3.875665	-5.318934	-1.735506	-5.318934
8.345207	9.827322	8.167948	11.88206	10.20643	10.95275	11.60831	10.51176	10.02706	10.13576	9.53353	11.14806	5.360123	10.71022	11.37089	8.123886	8.360486	7.928281	7.844815	8.702676	7.790233	8.66474	10.57113	10.18283	11.88206	9.905011	11.9691	10.36833	10.04855	12.26152	10.81928	9.808854	11.14806	10.06871	5.705874	7.377533	9.75413	4.180626	11.09644	9.905011	9.163146	8.036149	10.54327	10.02706	9.698886	8.642505	9.376229	8.26612	11.43012	10.60215	10.45091	9.501771	10.36833	8.120156	10.81928	9.791085	10.48276	7.132374	4.646866	11.37089	6.845086	10.54327	11.24511	10.02706	8.191026	8.576353	8.444461	6.138941	9.945089	9.178297
0.8075594	-2.629534	-5.318934	-5.307613	-0.3820486	-0.780709	-5.318934	-0.8082669	1.346825	-5.284971	1.907925	-1.739428	-3.206204	0.1847648	-2.401801	-0.6292243	8.309325	-3.122119	-4.951393	-1.326731	1.399377	0.9211397	-4.06437	-1.281862	-2.989421	-5.318934	1.045654	-2.803267	4.125163	5.979369	1.249081	0.4897682	-2.74466	3.502692	-0.4956698	0.09208002	-3.446261	-4.0162	-1.614341	-5.318934	-0.546506	-1.941221	-5.307613	0.1250745	-3.446261	-0.02294862	0.8248533	-5.307613	0.1760157	-3.853816	-1.905239	-5.262329	-1.647111	-3.233107	0.8344641	-0.2902601	-5.318934	9.470166	-3.485573	-5.284971	-0.6017672	-1.318081	-0.2985879	-1.9707	2.326795	4.73859	-2.775445	2.159996	-1.453979	2.09811
8.075346	4.115986	5.768371	5.814992	7.744392	5.50007	6.885407	6.674797	7.035056	6.105263	6.52687	7.823332	6.459809	7.284189	8.123886	5.919383	4.64635	5.952222	9.985985	7.450152	5.49154	4.17463	6.67895	7.220607	6.483907	6.122016	4.201716	7.381693	4.373981	5.478453	6.487756	4.985238	5.038626	5.934725	3.374902	3.725255	6.962585	5.0561	4.826122	7.858808	5.521944	7.051825	8.742128	4.892339	5.278213	6.251544	5.05418	7.779054	5.20055	7.504762	6.721447	8.251172	6.390079	5.220529	8.017032	5.719418	6.585526	4.485535	4.7186	8.896851	5.557644	5.279233	9.047558	7.673501	5.727824	7.732594	7.381693	4.496201	7.431393	6.660965
7.882398	7.553879	5.137293	5.964579	5.715847	9.151603	9.014178	5.506582	7.339874	8.583535	6.994407	7.210563	0.03702524	8.734237	7.862147	4.238874	5.655099	9.331608	6.960022	5.852816	8.055657	5.773597	7.787445	8.212542	8.992904	5.952767	5.447772	10.13576	8.387721	5.618485	6.274946	7.913663	8.972069	8.226429	4.091278	5.009978	10.23307	0.5480961	7.065685	0.9435013	6.527289	7.112352	6.770792	6.928969	5.592558	6.146693	5.060375	5.915114	7.934867	10.08945	7.9824	9.139705	7.858808	6.018248	6.74657	7.27667	7.544316	3.950972	4.853936	9.644448	4.040108	9.867655	8.139016	5.239308	5.365563	10.11119	8.488084	2.210002	9.808854	7.573565
0.7084335	2.317447	-0.6235586	2.157616	0.3930396	4.798134	5.220899	2.875125	2.041059	-0.1109353	0.009264564	5.42232	1.650242	2.263544	0.6163483	1.706957	3.342676	4.033608	2.198864	2.530341	0.5124651	5.377492	2.323846	1.927523	3.754254	4.811945	3.431341	0.6734272	3.287667	4.292596	2.501226	1.834569	4.600458	3.502692	3.540957	3.636261	4.692195	7.072995	2.436262	1.374956	0.6189062	0.9228861	2.918354	4.126882	-0.9650461	3.903208	1.707804	-0.1351578	0.7609907	5.521688	-0.2639635	-1.234945	3.059773	4.039974	3.197418	0.7488275	2.717486	1.115139	-0.2085723	-0.2641696	1.538052	4.278103	0.2834425	2.093999	2.043343	1.496035	-0.3899067	3.753334	1.061058	1.750574
-3.376284	3.08956	1.061649	-2.214005	0.5637826	-0.780709	-1.677956	0.2142114	0.8769478	-0.3009861	-0.253963	1.844169	-0.7219614	-0.5806445	1.336669	-1.941221	2.449594	-1.026506	-1.289241	-0.691396	-0.6919686	3.92675	0.3296818	0.4138905	1.24144	3.061085	-0.3184107	-3.462847	1.309123	-0.1034691	0.5031211	-0.6208993	0.9159382	1.767848	1.432484	2.462085	0.2386205	-0.5881837	-0.8370023	-2.771978	1.201174	-1.475768	-1.14873	0.1250745	-1.317144	1.538803	0.4827753	-2.028718	-1.936735	1.090393	-1.289241	-1.458241	0.08949525	0.5875304	0.1305899	0.297824	-0.1337076	-0.0447588	-3.485573	-0.7628211	-1.325994	-1.318081	-1.56549	-2.256532	-0.9274976	0.5673636	1.555321	-0.1905939	-1.453979	-0.9251726
7.708546	5.653557	6.22422	5.478453	8.053683	6.703679	3.901646	7.019267	6.889897	7.798701	3.55834	4.731533	4.211655	9.609623	6.993044	5.968513	7.099299	3.985893	7.392371	3.011017	3.475706	7.271129	7.956372	8.051708	6.652782	6.18317	5.133291	6.495827	7.573565	4.617465	5.321723	7.082185	6.737752	7.403937	6.321267	6.273408	8.240943	1.775112	2.965844	8.251172	6.052975	7.966965	5.893695	4.032219	6.650832	4.118714	3.50214	6.574431	3.277551	4.979307	8.469546	7.838241	4.332078	7.674896	8.792408	5.687429	5.928992	4.876981	5.29196	8.816195	3.174379	7.725648	5.975932	8.304632	4.877841	5.420896	3.363486	3.723538	9.848016	6.343949
-4.15256	-3.166184	-3.040907	-5.307613	-4.53251	-3.136051	-3.260136	-3.446261	-3.762867	-5.284971	-4.996678	-3.316869	-4.399246	-5.318934	-3.929891	-3.771598	-5.307613	-2.639371	-0.9219012	-2.724454	-0.8660606	-3.332577	-5.318934	-4.09754	-5.307613	-3.311605	-0.5040602	-2.803267	-4.21443	-5.318934	-4.376604	-4.543831	-3.919363	-3.163594	-0.03550133	0.5469575	-5.318934	-2.950951	-4.804218	-0.06423581	-5.318934	-4.338169	-2.247943	-5.307613	-3.446261	-3.153192	-1.356054	-2.625223	-3.116918	-3.265358	-1.905239	-5.262329	-2.989421	-0.5071072	-5.307613	-5.262329	-5.318934	-4.092276	-3.485573	-1.313092	-2.821448	-3.066495	-1.411195	-3.109983	-2.878743	-2.16417	-0.2569701	-1.92272	-3.233107	-5.318934
2.473973	-2.2918	-4.163881	-2.214005	-5.318934	-5.318934	-2.437348	1.904739	2.445676	-5.284971	0.3953871	-1.464119	-5.318934	-2.803267	-3.929891	-1.030722	-1.576647	-0.5126208	-2.863683	-4.348697	-3.951741	5.676257	-5.318934	-4.09754	-0.413447	-1.130714	-2.40559	-5.307613	-5.318934	-4.894787	-3.533617	-4.543831	-5.318934	-5.318934	3.197114	2.427833	-2.984763	-5.318934	-4.804218	-0.908635	-5.318934	-4.338169	-0.7433527	-3.485573	-3.446261	-3.153192	-1.356054	-3.732286	1.816284	2.046912	-5.307613	-5.262329	1.737715	2.011242	-3.101252	-3.187948	3.64993	-0.9429394	-3.485573	-5.284971	-2.821448	-5.307613	0.790338	-5.307613	-4.004879	1.386123	-1.945992	0.3907555	-1.735506	-4.131504
