0.8075594	-2.629534	-5.318934	-5.307613	-0.3820486	-0.780709	-5.318934	-0.8082669	1.346825	-5.284971	1.907925	-1.739428	-3.206204	0.1847648	-2.401801	-0.6292243	8.309325	-3.122119	-4.951393	-1.326731	1.399377	0.9211397	-4.06437	-1.281862	-2.989421	-5.318934	1.045654	-2.803267	4.125163	5.979369	1.249081	0.4897682	-2.74466	3.502692	-0.4956698	0.09208002	-3.446261	-4.0162	-1.614341	-5.318934	-0.546506	-1.941221	-5.307613	0.1250745	-3.446261	-0.02294862	0.8248533	-5.307613	0.1760157	-3.853816	-1.905239	-5.262329	-1.647111	-3.233107	0.8344641	-0.2902601	-5.318934	9.470166	-3.485573	-5.284971	-0.6017672	-1.318081	-0.2985879	-1.9707	2.326795	4.73859	-2.775445	2.159996	-1.453979	2.09811
2.473973	-2.2918	-4.163881	-2.214005	-5.318934	-5.318934	-2.437348	1.904739	2.445676	-5.284971	0.3953871	-1.464119	-5.318934	-2.803267	-3.929891	-1.030722	-1.576647	-0.5126208	-2.863683	-4.348697	-3.951741	5.676257	-5.318934	-4.09754	-0.413447	-1.130714	-2.40559	-5.307613	-5.318934	-4.894787	-3.533617	-4.543831	-5.318934	-5.318934	3.197114	2.427833	-2.984763	-5.318934	-4.804218	-0.908635	-5.318934	-4.338169	-0.7433527	-3.485573	-3.446261	-3.153192	-1.356054	-3.732286	1.816284	2.046912	-5.307613	-5.262329	1.737715	2.011242	-3.101252	-3.187948	3.64993	-0.9429394	-3.485573	-5.284971	-2.821448	-5.307613	0.790338	-5.307613	-4.004879	1.386123	-1.945992	0.3907555	-1.735506	-4.131504
-3.376284	0.5644243	1.086146	-5.307613	-5.318934	-5.318934	-5.318934	3.086664	-2.11014	-5.284971	3.510495	-4.770255	4.474787	4.298669	-3.233107	5.012185	3.097541	-5.307613	-3.163594	4.614277	1.840179	-3.85908	-3.353558	-4.09754	-5.307613	-2.88221	2.756232	-5.307613	0.8136415	2.058061	-0.8438868	-2.206726	-3.055696	-0.426834	-5.262329	-2.865751	-5.318934	-1.308319	1.897259	3.708986	0.5000217	3.5197	-3.771598	-2.410261	-5.307613	-0.02294862	-3.85908	-3.096072	1.064611	-4.736291	-5.307613	-5.262329	1.567983	1.556532	6.32001	-5.262329	-1.030116	4.27791	-3.485573	-5.284971	-3.935155	-5.307613	0.6171492	-5.307613	2.481763	2.55086	3.903208	3.304679	0.5667901	5.448177
0.2076988	-2.629534	-5.318934	-2.548161	-0.5224079	3.268555	-2.437348	-0.7172675	1.034216	5.374998	-3.430469	1.105451	-2.545571	-2.130379	2.981066	1.468041	-1.897214	-3.122119	3.802605	-4.348697	-1.459272	-2.274375	-2.949656	4.822587	0.1883259	-0.6163714	-2.788479	5.597192	3.788236	-2.663204	2.154031	3.853758	5.033568	3.585303	-3.173953	-3.496101	4.236844	-3.501366	-1.10139	0.4517745	-1.39336	-0.2047493	2.303769	-1.508401	-2.401801	4.423242	3.123992	0.8598173	-2.803267	-2.620912	0.5935375	2.704814	1.583675	-5.318934	-0.4148389	3.897687	-5.318934	-0.0447588	2.495122	5.020632	-2.821448	4.63397	-1.411195	-0.1443727	-5.318934	-2.16417	-1.566349	-1.92272	2.361304	-0.3926713
-2.537471	-2.2918	-5.318934	-5.307613	-3.785594	-5.318934	-3.260136	-2.064206	-0.3904129	-3.285348	3.113913	-1.905884	6.449089	-3.265358	-2.401801	-1.464979	5.241001	-3.122119	-4.032785	0.4020006	-2.506579	-0.9538425	-5.318934	-2.525566	-1.81645	-4.06437	0.8310493	-3.462847	1.405323	0.8492089	-5.318934	-4.543831	-0.780709	0.8932833	-2.49672	-0.1962078	-4.186523	-2.306488	-3.353558	-4.53251	-5.318934	-5.318934	-5.307613	-1.508401	-2.030008	-0.02294862	-3.85908	-5.307613	0.3099723	-1.614341	2.237842	-5.262329	-0.6888919	-3.935155	-3.78033	-1.642945	-3.353558	7.090113	-3.485573	-2.665794	3.389539	-5.307613	0.9708732	-5.307613	0.1672453	3.628878	0.6878685	-0.4342068	-3.233107	6.701004
-1.594487	-2.629534	-5.318934	-5.307613	-2.948361	-1.390972	1.034216	-5.318934	-2.894324	-3.285348	-4.996678	-5.318934	-5.318934	-5.318934	-1.640355	-5.318934	-3.462847	1.828844	0.6282437	-0.9675571	0.368529	-3.85908	-5.318934	0.1209297	-3.752339	-5.318934	-3.241838	2.854946	-1.311468	-5.296292	-5.318934	-1.45269	-3.055696	-1.102328	-5.262329	-5.307613	-2.984763	-4.804218	-5.318934	-5.318934	0.6524578	-5.318934	-0.8557851	2.249611	-1.762404	1.800402	-3.85908	0.3125419	-0.4061834	1.263976	-5.307613	-0.5707115	-1.647111	-5.318934	-5.307613	-0.9060421	-1.498048	-4.092276	-3.485573	0.004513704	-5.318934	0.4435541	-4.231015	-0.1443727	-5.318934	-2.987353	1.388496	-3.22705	-2.081528	-4.131504
5.950534	5.183354	4.776786	1.007754	5.757568	6.375019	1.353046	2.254131	1.238742	5.458477	6.642311	4.507455	-3.685913	0.1847648	-1.032845	1.110995	4.375946	1.385053	4.362038	5.932211	6.307697	3.894272	3.693681	7.39768	1.755957	3.742605	-0.0001949543	5.692671	7.203602	4.679685	1.590697	8.039893	3.907411	6.742923	0.4437057	1.309935	5.194909	2.647935	4.810439	-3.066495	4.243834	2.256039	0.5765564	0.6831067	-2.401801	2.735835	2.766063	-1.808508	5.567612	5.886425	-1.289241	-0.4300247	2.107652	1.938147	2.962303	6.712659	3.357104	-4.092276	7.477092	1.539117	3.467576	4.125826	4.87843	-1.503075	3.24737	0.6879558	6.16603	3.351894	1.666581	4.217428
2.991585	9.867655	-0.1774511	0.3693903	4.868939	4.029162	4.931124	7.396677	4.096231	1.216623	3.356224	7.180232	4.989409	4.212563	4.38434	3.195148	6.233967	-0.9065108	0.1841292	-0.3667815	0.4879157	6.52687	5.213162	5.213351	5.977061	7.882398	1.467938	2.254968	7.262474	4.997334	5.2143	-0.1388405	8.18627	5.98767	6.428951	8.702676	4.956631	3.768945	-0.7712394	1.863432	5.713322	0.5800508	2.240977	5.599811	2.308418	2.018733	4.274307	-2.625223	2.563529	3.359917	0.5935375	0.9854795	-1.647111	6.900956	1.281337	5.615209	2.595873	8.877701	1.677263	3.284402	5.224087	6.281886	2.477595	3.628878	3.411713	1.425583	0.8377798	3.080851	1.061058	4.788471
-1.797477	1.756945	4.762504	-3.07602	-0.7149491	-3.592981	5.017651	-4.15256	-0.5382487	5.461	-1.579268	-0.296958	4.21402	-1.493278	2.508049	-2.553556	3.418593	2.882411	1.553955	6.089668	6.286842	1.943629	5.916739	-1.147148	-1.56549	0.7643474	-1.289241	3.980323	4.982148	2.026	-1.699497	5.714142	2.540147	6.055822	-1.154732	-0.8171529	5.301641	3.157486	-2.484554	-0.2930916	6.790712	4.410061	-2.607953	6.135421	6.329259	5.045986	2.987847	7.324121	0.1363724	5.834598	4.600042	6.495827	5.062167	3.971097	-1.194696	7.095474	4.677962	2.472387	2.495122	5.852089	-1.599076	-5.307613	0.9708732	-3.109983	3.042958	4.217428	5.745563	3.828986	3.289933	4.566485
-0.3747999	1.093503	-4.163881	-3.07602	0.6968924	-0.4995442	2.560623	3.756823	-0.2720911	-1.551631	-3.092605	1.126249	-5.318934	-0.5806445	1.59973	-2.332532	1.186907	0.3112322	-1.908343	-0.7750473	0.7825591	3.094725	4.18919	4.257622	-1.81645	1.800698	1.315542	-2.320636	6.77661	2.276461	-0.1837251	0.04808895	4.611647	4.98609	6.810257	3.454957	-0.7191049	1.705729	-3.014005	-1.809539	-1.918655	-4.338169	-5.307613	2.314014	-2.836634	0.7218326	1.535233	-0.691396	-2.803267	-0.09200667	-2.969097	-1.234945	-2.055499	3.262054	-2.247943	4.307314	-4.048578	1.2667	-3.485573	-0.1712742	1.173395	7.175224	-2.240958	-1.9707	2.000541	-0.3184107	-0.3899067	-0.1905939	-5.27365	2.068037
