"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70"
"1",1,0,0.305810397553517,0.104776579352851,0,0,0,0,0.285483870967742,0,0.5984,0,0,0,0,0.0156985871271586,0,0.517940717628705,0.858490566037736,0.559815950920245,0.543548387096774,0,0,0,0,0,0.0151285930408472,0.015600624024961,0,0,0.0362537764350453,0,0,0,0,0,0,0,0.638330757341577,0.00155763239875389,0,0.261755485893417,0.0532915360501567,0,0,0.0963081861958267,0,0.0398724082934609,0.447852760736196,0.745542949756888,0,0,0.280130293159609,0,0,0,0.660771704180064,0,0.259818731117825,0,0,0,0.985871271585557,0,0,0.582539682539683,0.338006230529595,0,0,0.00317460317460317
"2",0,1,0,0.0031496062992126,0,0.0156739811912226,0.120578778135048,0.251162790697674,0,0,0,0.130645161290323,0.215170278637771,0,0,0,0.6578125,0,0,0,0,0.687022900763359,0,0,0.115942028985507,0.671899529042386,0.115919629057187,0,0.00328947368421053,0.240061162079511,0.0078003120124805,0,0.0279937791601866,0.0173775671406003,0.899513776337115,0.918495297805643,0,0.240944881889764,0,0,0,0,0,0.10126582278481,0,0,0.0599369085173502,0,0,0,0,0,0,0.954616588419405,0,0,0,0.386075949367089,0,0,0.244479495268139,0,0,0,0.216260162601626,0,0,0.221518987341772,0,0.0471544715447154
"3",0.305810397553517,0,1,0.0137614678899083,0,0,0,0,0.0225442834138486,0.0124610591900312,0.0565149136577708,0,0,0.00157977883096367,0,0.462382445141066,0,0.0467289719626168,0.373643410852713,0.0590909090909091,0.0643086816720257,0,0,0,0,0,0,0.0515625,0,0,0.00601503759398496,0.00324675324675325,0,0,0,0,0,0,0.434514637904468,0.394736842105263,0,0.998444790046656,0.0539291217257319,0,0.0191693290734824,0.01743264659271,0,0.516693163751987,0.00765696784073507,0.0896,0.0608,0.0377358490566038,0.088,0,0.00469483568075117,0,0.492822966507177,0,0.895927601809955,0.0170015455950541,0,0,0.254961832061069,0.0107858243451464,0,0.0733229329173167,0.0729813664596273,0,0.0125391849529781,0
"4",0.104776579352851,0.0031496062992126,0.0137614678899083,1,0,0.330289193302892,0.389408099688474,0.153153153153153,0.584935897435897,0,0.164576802507837,0.0669856459330144,0,0.0394321766561514,0.00158478605388273,0.0724191063174114,0.00152905198776758,0.177018633540373,0.1390625,0.20059880239521,0.151757188498403,0.00150375939849624,0,0,0.302362204724409,0.00306278713629403,0.108761329305136,0.0093167701863354,0,0,0.83661119515885,0.00323624595469256,0.0104321907600596,0.0091324200913242,0,0,0.0138461538461538,0,0.316436251920123,0.0291411042944785,0.00159235668789809,0.0340557275541796,0.0386996904024768,0.295454545454545,0,0.7921875,0.531818181818182,0.015552099533437,0.398461538461538,0.177033492822967,0,0,0.506430868167203,0.00769230769230769,0.0523882896764253,0,0.261562998405104,0,0.0854961832061069,0,0,0.00762195121951219,0.108359133126935,0.00151745068285281,0,0.148148148148148,0.279034690799397,0,0,0.615023474178404
"5",0,0,0,0,1,0.00910470409711684,0,0.113981762917933,0.111111111111111,0.320433436532508,0,0.0111111111111111,0,0.95748031496063,0.677938808373591,0.275590551181102,0,0,0,0,0,0,0.646302250803859,0.645161290322581,0.00158478605388273,0,0,0.21583850931677,0.0906148867313916,0,0.0442073170731707,0.494252873563218,0.0410334346504559,0.0359937402190923,0,0,0.188679245283019,0,0.00918836140888208,0.31937984496124,0.637958532695375,0.0109204368174727,0.193146417445483,0,0.618819776714514,0.0189274447949527,0,0.0499219968798752,0,0,0.23015873015873,0.266355140186916,0,0,0.915360501567398,0.413793103448276,0.00158982511923688,0,0.00304878048780488,0.301092043681747,0,0.175412293853073,0,0.725856697819315,0,0,0,0,0.507131537242472,0
"6",0,0.0156739811912226,0,0.330289193302892,0.00910470409711684,1,0.793427230046948,0.347957639939486,0.135566188197767,0,0,0.691222570532915,0,0.0077639751552795,0.0454545454545455,0,0.195121951219512,0,0,0,0,0.207153502235469,0.0400641025641026,0.0303951367781155,0.825816485225505,0.223880597014925,0,0.00152905198776758,0.455538221528861,0,0.437025796661609,0.00636942675159236,0.574242424242424,0.54,0,0,0.48382126348228,0,0.0579494799405646,0,0.0329153605015674,0,0,0.827794561933535,0,0.341538461538462,0.716440422322775,0,0.0494011976047904,0,0,0,0.0111111111111111,0.0393939393939394,0.0138674884437596,0.100463678516229,0.00630914826498423,0,0.0104166666666667,0,0,0.461538461538462,0,0,0,0,0,0,0,0.358695652173913
"7",0,0.120578778135048,0,0.389408099688474,0,0.793427230046948,1,0.48062015503876,0.152066115702479,0,0,0.637561779242175,0,0,0.0065252854812398,0,0.335403726708075,0.00161290322580645,0,0.00156739811912226,0,0.338509316770186,0.00332225913621262,0.0016025641025641,0.983766233766234,0.35031847133758,0.0137825421133231,0,0.262135922330097,0.00153374233128834,0.499219968798752,0,0.376947040498442,0.358490566037736,0.0259319286871961,0.0109034267912773,0.2352,0.00157728706624606,0.0141955835962145,0,0.00657894736842105,0,0,0.960443037974684,0,0.408130081300813,0.840062111801242,0,0.0566037735849057,0.00165016501650165,0,0,0.0234113712374582,0.173981191222571,0,0.0210696920583468,0.0016025641025641,0.00159235668789809,0.0015625,0,0,0.240853658536585,0,0,0.00165016501650165,0,0.0047244094488189,0.00159489633173844,0,0.533442088091354
"8",0,0.251162790697674,0,0.153153153153153,0.113981762917933,0.347957639939486,0.48062015503876,1,0.0879120879120879,0,0,0.70253164556962,0,0.16820987654321,0.0842266462480858,0.089644513137558,0.552193645990923,0,0,0,0,0.571847507331378,0.0815047021943574,0.0857142857142857,0.510108864696734,0.616892911010558,0.0014792899408284,0,0.309815950920245,0,0.313696612665685,0.00796178343949045,0.47787610619469,0.4209726443769,0.107692307692308,0.0986547085201794,0.232876712328767,0,0.0150602409638554,0.0497737556561086,0.104199066874028,0,0,0.491044776119403,0.00467289719626168,0.140625,0.393124065769806,0,0.00151285930408472,0,0,0,0.00947867298578199,0.356060606060606,0.21319018404908,0.101226993865031,0,0.00606980273141123,0,0,0,0.252994011976048,0,0.0419161676646707,0,0,0,0,0,0.301242236024845
"9",0.285483870967742,0,0.0225442834138486,0.584935897435897,0.111111111111111,0.135566188197767,0.152066115702479,0.0879120879120879,1,0.0180327868852459,0.187908496732026,0.0164203612479475,0,0.0952380952380952,0.20949263502455,0.0357142857142857,0,0.200317965023847,0.324104234527687,0.183962264150943,0.196666666666667,0,0.232289950576606,0.204180064308682,0.10738255033557,0.00159489633173844,0.0708661417322835,0.0557324840764331,0.0212071778140294,0,0.669291338582677,0.220563847429519,0.00631911532385466,0.00482315112540193,0,0,0.0706260032102729,0,0.435980551053485,0.0112179487179487,0.220757825370675,0.0483870967741935,0.15814696485623,0.106349206349206,0.0230263157894737,0.731942215088282,0.305863708399366,0.040983606557377,0.386327503974563,0.191201353637902,0.0195439739413681,0.0145395799676898,0.416387959866221,0,0.076797385620915,0.0784313725490196,0.477832512315271,0,0.139280125195618,0.0224719101123595,0,0.0493630573248408,0.252427184466019,0.0221518987341772,0,0.114886731391586,0.206070287539936,0,0.0179445350734095,0.468497576736672
"10",0,0,0.0124610591900312,0,0.320433436532508,0,0,0,0.0180327868852459,1,0,0,0,0.288461538461538,0.22275641025641,0.145539906103286,0,0,0.0423861852433281,0,0,0,0.2491961414791,0.243034055727554,0,0,0,0.911353032659409,0,0,0.00151975683890578,0.503215434083601,0,0,0,0,0.0170542635658915,0,0,0.240369799691834,0.236245954692557,0.0172143974960876,0.82670906200318,0,0.675718849840256,0,0,0.434571890145396,0,0,0.938808373590982,0.984126984126984,0.00165562913907285,0,0.268562401263823,0.0936507936507937,0.00317460317460317,0,0.00455927051671732,0.995283018867924,0,0.00778816199376947,0,0.598449612403101,0,0,0,0,0.78343949044586,0
